host_response_rate host_acceptance_rate host_is_superhost accommodates beds price minimum_nights maximum_nights has_availability number_of_reviews review_scores_rating instant_bookable reviews_per_month bathrooms
1.0 NA f 1 1.0 3.7376696182833684 32 365 t 0 NA f NA 0.0
1.0 0.99 f 4 2.0 4.770684624465665 2 60 t 226 4.52 f 2.56 1.0
1.0 0.91 t 2 2.0 4.430816798843313 32 180 t 5 5.0 f 0.09 1.0
1.0 1.0 f 3 1.0 3.1780538303479458 2 30 t 40 4.4 t 2.15 1.0
1.0 0.91 f 2 1.0 5.049856007249537 32 365 t 0 NA t NA 1.0
1.0 1.0 t 11 5.0 6.194405391104672 1 7 t 22 4.87 f 2.34 2.5
1.0 1.0 f 8 4.0 6.025865973825314 2 90 t 1 5.0 f 0.81 1.5
1.0 0.97 f 2 1.0 4.897839799950911 32 1125 t 0 NA f NA 1.0
1.0 0.98 t 4 1.0 5.123963979403259 3 1125 t 186 4.99 f 2.89 1.0
1.0 0.85 f 2 1.0 3.6635616461296463 32 1125 t 10 4.5 f 0.23 1.0
1.0 0.99 f 2 1.0 4.3694478524670215 32 365 t 1 5.0 f 0.42 1.0
1.0 1.0 t 6 3.0 5.003946305945459 2 365 t 78 4.87 t 3.95 2.0
1.0 0.97 t 1 1.0 3.912023005428146 32 120 t 46 4.91 f 0.31 1.0
NA 1.0 f 4 2.0 5.87493073085203 2 1125 t 2 5.0 f 0.31 2.0
1.0 0.78 t 9 5.0 6.476972362889683 1 365 t 37 4.92 t 1.53 4.5
1.0 1.0 t 6 3.0 5.1298987149230735 2 365 t 30 4.87 t 1.97 2.0
1.0 1.0 t 8 4.0 4.430816798843313 1 1125 t 360 4.54 f 5.55 1.0
1.0 0.98 f 2 1.0 3.4339872044851463 1 30 t 4 4.75 t 3.08 1.0
1.0 0.97 t 2 1.0 4.477336814478207 32 365 t 5 5.0 f 0.26 1.0
0.7 0.46 f 1 1.0 3.6375861597263857 90 365 t 6 5.0 f 0.11 1.0
1.0 0.99 f 6 2.0 5.247024072160486 3 999 t 10 4.8 t 2.75 2.0
1.0 0.97 f 2 1.0 4.8283137373023015 32 1125 t 0 NA f NA 1.0
1.0 0.98 t 6 2.0 4.77912349311153 2 27 t 14 5.0 f 2.96 2.0
NA NA f 1 1.0 4.499809670330265 32 1125 t 0 NA f NA 1.0
0.6 0.36 f 6 2.0 5.003946305945459 7 1125 t 16 4.31 f 0.15 1.0
1.0 0.94 f 5 2.0 4.624972813284271 2 365 t 6 4.83 f 2.09 1.0
0.99 0.96 t 6 3.0 5.187385805840755 2 60 t 125 4.81 f 4.22 1.0
0.99 0.99 f 2 1.0 5.003946305945459 1 1125 t 88 4.55 f 2.67 1.0
1.0 0.97 f 2 1.0 4.6443908991413725 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 2.0 5.700443573390687 2 28 t 71 4.99 f 1.44 1.0
1.0 0.57 f 4 2.0 4.2626798770413155 32 180 t 2 5.0 f 0.25 1.0
1.0 0.91 f 2 1.0 5.1647859739235145 32 365 t 0 NA t NA 1.0
1.0 0.99 f 2 1.0 4.59511985013459 1 29 t 99 4.65 t 2.86 1.0
1.0 1.0 f 2 1.0 4.30406509320417 1 365 t 7 4.71 t 0.48 1.0
0.17 NA f 2 1.0 4.382026634673881 32 62 t 0 NA t NA 1.0
1.0 1.0 t 4 2.0 5.58724865840025 2 365 t 9 4.7 t 0.65 1.0
1.0 0.97 f 2 1.0 5.10594547390058 32 1125 t 0 NA f NA 1.0
1.0 0.73 f 2 1.0 5.6240175061873385 1 100 t 6 5.0 f 0.2 1.5
1.0 1.0 t 3 NA 4.787491742782046 1 30 t 17 4.76 t 1.84 1.0
1.0 0.97 f 2 1.0 5.3471075307174685 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 8 5.0 5.8971538676367405 32 1125 t 2 5.0 f 0.07 2.0
1.0 0.98 f 6 3.0 4.9344739331306915 2 28 t 38 4.74 f 2.16 2.5
NA 0.75 f 6 3.0 5.5093883366279774 32 186 t 120 4.94 t 1.57 1.0
1.0 1.0 f 1 1.0 3.4011973816621555 1 365 t 12 4.08 t 2.14 1.0
1.0 0.97 f 2 1.0 4.762173934797756 32 1125 t 1 5.0 f 0.88 1.0
1.0 1.0 t 2 1.0 4.477336814478207 1 365 t 30 4.9 t 3.54 1.0
1.0 0.97 f 2 1.0 5.049856007249537 32 1125 t 0 NA f NA 1.0
1.0 0.99 t 16 13.0 8.411832675758411 2 1125 t 0 NA f NA 6.0
1.0 0.93 t 8 4.0 5.638354669333745 2 1125 t 190 4.95 f 2.88 3.5
1.0 0.97 f 2 1.0 4.919980925828125 32 1125 t 0 NA f NA 1.0
1.0 0.76 t 3 2.0 4.07753744390572 32 1125 t 16 4.63 f 0.15 2.0
1.0 1.0 f 4 2.0 5.1647859739235145 2 1125 t 16 4.75 f 2.67 1.5
1.0 0.99 t 4 3.0 5.075173815233827 2 1125 t 166 4.77 t 2.16 1.0
1.0 0.73 t 2 1.0 3.9512437185814275 2 90 t 11 4.91 f 0.17 1.5
0.9 1.0 f 6 3.0 5.0369526024136295 1 365 t 18 4.74 f 2.19 2.0
NA 0.0 f 2 1.0 5.19295685089021 1 32 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.897839799950911 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.060443010546419 32 1125 t 26 4.58 f 0.25 1.0
1.0 0.9 t 6 12.0 5.298317366548036 2 1125 t 9 4.56 f 0.17 1.5
1.0 1.0 f 2 1.0 4.912654885736052 32 365 t 0 NA t NA 1.0
1.0 0.06 f 2 1.0 5.087596335232384 1 1125 t 23 4.65 f 1.06 1.0
1.0 1.0 f 2 1.0 4.532599493153256 15 365 t 3 5.0 f 0.74 1.0
0.88 0.8 f 2 1.0 3.8066624897703196 32 730 t 0 NA f NA 1.0
1.0 0.95 f 2 2.0 4.0943445622221 2 30 t 28 4.72 f 0.6 1.0
0.88 0.8 f 2 1.0 4.02535169073515 32 730 t 0 NA f NA 1.0
1.0 1.0 t 7 4.0 4.6913478822291435 2 1125 t 37 4.82 f 1.0 1.0
1.0 0.97 f 2 1.0 4.48863636973214 32 1125 t 2 5.0 f 0.23 1.0
1.0 0.8 t 10 4.0 5.4116460518550396 2 1125 t 209 4.79 f 1.72 2.0
1.0 NA f 1 1.0 3.7376696182833684 32 365 t 0 NA f NA 2.0
1.0 0.99 t 10 3.0 5.298317366548036 2 365 t 305 4.85 f 3.4 1.0
1.0 0.8 f 2 1.0 4.499809670330265 4 1125 t 17 4.76 f 0.84 1.0
1.0 1.0 t 4 2.0 6.625392368007956 32 365 t 0 NA t NA 1.0
NA NA f 6 2.0 4.477336814478207 2 1125 t 535 4.81 f 5.73 1.0
1.0 0.85 f 4 2.0 5.541263545158426 1 4 t 82 4.99 f 1.18 1.0
1.0 1.0 f 12 8.0 5.783825182329737 2 1125 t 68 4.91 f 3.12 2.0
NA NA f 7 3.0 5.768320995793772 32 1125 t 0 NA t NA 4.5
1.0 0.67 f 2 1.0 3.6109179126442243 2 365 t 1 4.0 f 1.0 2.0
1.0 0.99 t 2 1.0 5.075173815233827 2 365 t 10 5.0 f 0.18 2.0
1.0 0.96 t 4 2.0 4.836281906951478 2 365 t 50 4.87 f 3.57 1.0
1.0 1.0 f 6 4.0 5.075173815233827 3 1125 t 72 4.97 t 2.2 1.0
1.0 1.0 f 6 1.0 4.605170185988092 2 1125 t 16 4.56 f 2.89 1.0
1.0 0.98 f 2 1.0 3.1354942159291497 32 365 t 1 5.0 t 0.61 1.0
NA 1.0 f 2 1.0 4.867534450455582 32 1125 t 0 NA f NA 1.0
0.5 NA f 16 5.0 7.704361167910313 2 1125 t 0 NA f NA 5.5
1.0 1.0 t 6 3.0 5.14166355650266 2 365 t 51 4.88 t 2.53 2.0
1.0 0.58 t 4 1.0 5.049856007249537 32 365 t 1 5.0 f 0.22 1.0
1.0 0.98 t 6 2.0 5.4116460518550396 2 1125 t 129 4.88 f 2.23 2.0
1.0 1.0 t 12 7.0 6.419994928147142 2 60 t 117 4.98 f 1.46 2.5
NA 1.0 f 4 2.0 5.521460917862246 1 1125 t 1 2.0 f 0.02 1.0
1.0 0.92 t 5 3.0 5.209486152841421 2 365 t 191 4.98 f 2.19 1.0
1.0 0.97 f 4 2.0 5.159055299214529 32 1125 t 1 5.0 f 0.04 2.0
1.0 0.96 f 7 3.0 5.10594547390058 2 90 t 11 4.82 f 3.11 2.0
1.0 1.0 t 3 2.0 4.31748811353631 32 96 t 1 5.0 f 1.0 2.0
1.0 1.0 f 4 1.0 4.356708826689592 2 365 t 0 NA f NA 1.0
1.0 0.91 f 9 5.0 5.645446897643238 2 360 t 13 5.0 t 3.79 2.5
1.0 1.0 t 5 3.0 5.342334251964811 3 1125 t 121 4.9 f 1.98 2.0
1.0 1.0 t 7 4.0 5.41610040220442 2 21 t 62 4.9 f 1.39 1.0
NA NA f 2 1.0 4.174387269895637 2 90 t 34 4.82 f 1.7 1.0
1.0 0.95 t 3 2.0 3.871201010907891 32 365 t 287 4.75 f 3.83 1.0
1.0 0.98 f 2 1.0 3.828641396489095 2 180 t 52 4.26 f 2.34 1.0
0.9 1.0 t 8 4.0 5.293304824724492 3 90 t 20 4.8 f 0.39 2.0
1.0 0.99 t 2 1.0 4.700480365792417 32 365 t 0 NA f NA 1.0
1.0 0.99 t 6 4.0 5.099866427824199 2 365 t 10 5.0 t 2.78 2.0
1.0 0.99 t 4 2.0 4.867534450455582 2 1125 t 335 4.81 f 3.57 1.0
1.0 1.0 f 4 2.0 3.9889840465642745 1 365 t 3 3.33 f 1.38 1.0
1.0 0.98 f 2 1.0 3.9318256327243257 2 180 t 138 4.42 f 2.12 1.0
0.99 0.99 t 8 4.0 7.044032897274685 2 228 t 1 5.0 t 0.53 3.5
1.0 0.97 t 2 1.0 3.044522437723423 2 30 t 4 5.0 t 1.17 1.0
1.0 0.99 t 4 2.0 4.700480365792417 1 90 t 57 4.86 f 3.29 1.0
NA 0.8 f 6 2.0 5.703782474656201 3 365 t 3 4.33 f 0.44 2.0
0.96 0.99 f 2 1.0 3.5553480614894135 5 365 t 7 4.88 f 0.79 2.0
NA 1.0 t 1 1.0 4.31748811353631 32 1125 t 177 4.88 f 1.54 1.0
1.0 0.97 f 4 2.0 5.241747015059643 32 1125 t 0 NA f NA 2.0
1.0 0.94 t 5 3.0 5.153291594497779 2 365 t 11 4.92 f 3.3 2.0
1.0 0.97 f 2 1.0 4.442651256490317 32 1125 t 0 NA f NA 1.0
1.0 0.98 f 2 1.0 3.5263605246161616 32 1125 t 2 5.0 t 0.09 1.0
0.99 0.99 f 4 2.0 5.176149732573829 1 1125 t 432 4.62 f 8.77 1.0
NA NA f 2 1.0 4.941642422609304 32 90 t 0 NA f NA 1.0
0.93 0.99 f 2 1.0 5.117993812416755 32 365 t 3 5.0 t 0.45 1.0
1.0 1.0 f 2 1.0 4.174387269895637 32 120 t 16 4.44 t 2.06 1.0
1.0 0.88 t 2 1.0 4.007333185232471 1 90 t 5 4.6 f 1.9 1.0
1.0 0.97 f 2 1.0 4.897839799950911 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 4 2.0 4.897839799950911 32 1125 t 56 4.68 t 1.56 1.0
1.0 0.99 f 5 2.0 4.8283137373023015 2 365 t 0 NA f NA 1.0
1.0 0.92 t 6 3.0 4.5217885770490405 32 120 t 0 NA f NA 2.0
0.9 0.97 f 7 5.0 4.31748811353631 1 90 t 200 4.58 f 3.32 1.0
1.0 0.98 t 1 1.0 3.367295829986474 32 365 t 9 4.67 f 0.38 1.0
NA 0.5 f 1 1.0 3.4657359027997265 32 90 t 1 5.0 f 0.12 2.0
1.0 0.98 f 4 2.0 4.9344739331306915 2 30 t 202 4.95 f 2.71 2.0
1.0 0.58 f 6 2.0 5.521460917862246 2 365 t 0 NA f NA 1.0
1.0 0.95 t 6 3.0 5.41610040220442 1 1125 t 22 5.0 f 3.46 1.0
0.9 1.0 t 9 5.0 6.639875833826536 1 365 t 25 4.76 t 0.77 2.0
1.0 0.49 t 3 1.0 5.293304824724492 32 1125 t 0 NA f NA 1.0
1.0 0.98 t 2 1.0 4.248495242049359 3 14 t 70 5.0 f 2.83 1.0
1.0 1.0 f 4 2.0 3.970291913552122 32 1125 t 85 4.75 f 2.76 1.0
1.0 0.0 f 12 7.0 6.3080984415095305 32 365 t 0 NA f NA 2.0
1.0 0.99 f 5 2.0 4.418840607796598 2 30 t 212 4.77 f 3.44 1.0
1.0 0.91 t 2 1.0 4.007333185232471 1 90 t 50 4.9 f 2.77 1.0
1.0 0.97 f 2 1.0 5.308267697401205 32 1125 t 1 4.0 f 0.3 1.0
1.0 1.0 t 2 1.0 4.382026634673881 2 365 t 67 4.94 f 3.87 1.0
0.99 0.99 f 2 1.0 4.812184355372417 2 1125 t 3 4.0 f 1.48 1.0
1.0 0.96 t 8 4.0 4.31748811353631 32 1125 t 241 4.8 f 3.26 1.0
1.0 0.98 t 5 3.0 4.787491742782046 2 7 t 65 4.97 f 3.23 1.0
1.0 1.0 f 2 1.0 3.8066624897703196 1 7 t 100 4.51 f 2.51 2.0
NA 1.0 f 4 2.0 5.0689042022202315 2 60 t 17 5.0 f 0.59 1.0
0.99 0.96 t 6 3.0 5.272999558563747 2 60 t 107 4.79 f 3.94 1.0
0.57 0.55 t 4 2.0 5.0369526024136295 32 365 t 0 NA f NA 1.0
0.86 0.93 f 4 2.0 4.624972813284271 3 7 t 191 4.81 f 2.84 1.0
1.0 0.98 t 2 1.0 4.770684624465665 2 1125 t 241 4.98 f 3.27 1.0
1.0 0.97 f 2 1.0 5.099866427824199 32 1125 t 3 3.33 f 0.1 1.0
1.0 1.0 f 2 1.0 3.784189633918261 1 30 t 20 4.48 f 4.23 1.0
0.94 0.91 f 2 1.0 2.833213344056216 32 62 t 0 NA f NA 1.0
0.99 0.87 t 4 2.0 4.127134385045092 2 1125 t 63 4.89 f 2.74 1.0
0.5 0.6 f 1 1.0 4.007333185232471 365 365 t 84 4.79 f 0.84 1.0
1.0 1.0 t 16 9.0 6.610696044717759 2 90 t 24 5.0 f 5.0 3.0
1.0 1.0 t 6 3.0 5.062595033026967 1 1125 t 13 4.92 f 2.75 2.5
1.0 0.99 t 4 2.0 4.3694478524670215 2 1125 t 146 4.84 f 2.99 1.0
0.99 0.99 f 8 4.0 5.6240175061873385 2 1125 t 50 4.6 f 1.0 3.5
1.0 0.85 t 2 1.0 4.584967478670572 2 90 t 4 5.0 f 0.26 1.0
1.0 1.0 f 8 3.0 5.521460917862246 1 1125 t 120 4.83 f 2.11 2.0
1.0 0.98 t 7 3.0 4.983606621708336 3 28 t 46 4.98 t 5.02 2.0
1.0 0.85 f 2 1.0 3.5553480614894135 32 1125 t 14 4.29 f 0.74 2.0
0.99 0.97 t 6 3.0 4.897839799950911 1 1000 t 100 4.88 f 7.35 2.0
0.93 0.98 f 8 2.0 4.219507705176107 1 365 t 12 4.67 t 1.34 1.0
1.0 0.88 f 10 6.0 6.300785794663244 2 1125 t 39 4.97 f 1.27 3.0
1.0 0.97 t 6 3.0 4.6443908991413725 2 1125 t 53 4.72 f 2.02 1.0
NA 1.0 f 3 2.0 4.499809670330265 1 1125 t 3 3.67 t 0.64 1.0
1.0 0.9 f 1 1.0 3.5553480614894135 2 10 t 121 4.75 f 3.69 1.0
1.0 1.0 f 1 1.0 3.6375861597263857 32 365 t 0 NA f NA 1.0
NA NA f 4 2.0 3.8918202981106265 1125 1125 t 1 5.0 t 0.02 2.0
1.0 0.49 t 3 1.0 4.74493212836325 32 365 t 0 NA f NA 1.0
1.0 1.0 t 8 4.0 5.062595033026967 2 365 t 22 4.78 t 1.82 1.0
1.0 1.0 t 5 3.0 4.48863636973214 1 365 t 65 4.78 t 4.53 1.0
1.0 0.89 t 4 2.0 5.099866427824199 3 365 t 6 4.83 f 1.31 1.0
1.0 0.97 t 4 2.0 5.793013608384144 3 1125 t 20 4.85 t 0.19 2.0
0.9 0.93 t 4 2.0 5.560681631015528 32 365 t 2 5.0 f 0.26 2.0
NA 1.0 f 3 1.0 5.796057750765372 2 10 t 15 4.93 f 0.15 1.0
1.0 0.99 t 4 2.0 4.736198448394496 2 365 t 21 4.73 t 3.33 1.0
1.0 0.94 t 5 2.0 4.969813299576001 32 1125 t 113 4.79 f 3.45 1.0
1.0 0.99 t 4 2.0 4.90527477843843 2 1125 t 132 4.84 t 3.87 1.0
1.0 1.0 t 1 1.0 3.4965075614664802 1 1125 t 106 4.75 t 2.49 1.0
1.0 1.0 f 12 6.0 5.780743515792329 2 1125 t 6 5.0 f 4.86 2.5
1.0 0.63 f 4 3.0 4.574710978503383 7 1125 t 7 3.71 f 0.1 2.0
NA 1.0 f 1 1.0 3.912023005428146 2 27 t 53 4.94 f 0.67 1.5
1.0 1.0 t 10 5.0 6.100318952020064 2 365 t 23 4.87 t 3.22 3.0
1.0 1.0 f 6 3.0 5.204006687076795 2 365 t 12 4.75 t 1.01 1.0
0.67 0.75 t 4 2.0 4.59511985013459 2 28 t 129 4.95 f 1.66 1.0
1.0 0.97 f 2 1.0 5.605802066295998 32 365 t 0 NA t NA 1.0
1.0 1.0 f 2 2.0 4.343805421853684 32 32 t 0 NA f NA 1.0
1.0 0.91 f 6 3.0 4.248495242049359 2 28 t 3 5.0 f 2.5 1.0
1.0 0.78 f 2 1.0 3.4965075614664802 32 365 t 0 NA f NA NA
NA 0.5 f 4 3.0 5.1647859739235145 32 1125 t 6 5.0 f 0.07 3.0
1.0 1.0 f 2 1.0 4.23410650459726 1 365 t 2 5.0 t 0.17 1.0
1.0 1.0 f 4 2.0 4.406719247264253 2 365 t 31 4.74 f 3.77 1.0
1.0 0.99 f 4 1.0 4.48863636973214 1 999 t 165 4.73 f 2.5 1.0
NA 0.67 t 6 3.0 5.3981627015177525 3 30 t 23 4.87 f 1.2 1.0
1.0 0.89 f 6 2.0 4.8283137373023015 32 365 t 1 5.0 f 0.06 1.0
0.93 1.0 t 3 1.0 4.948759890378168 32 32 t 25 4.88 f 0.46 1.0
1.0 1.0 t 4 3.0 4.290459441148391 2 1125 t 56 4.82 f 2.96 1.0
1.0 0.99 t 2 1.0 4.8283137373023015 2 365 t 234 4.8 t 2.82 1.0
NA NA f 2 1.0 5.25227342804663 32 32 t 0 NA f NA 1.0
1.0 0.97 f 4 2.0 5.099866427824199 32 1125 t 0 NA f NA 2.0
1.0 0.97 t 4 2.0 4.709530201312334 3 365 t 72 4.79 f 2.53 1.0
1.0 1.0 f 12 7.0 6.139884552226255 3 1125 t 3 5.0 t 1.61 3.0
1.0 NA f 1 1.0 4.174387269895637 32 60 t 0 NA f NA 1.0
1.0 1.0 f 4 1.0 4.9344739331306915 2 10 t 96 4.53 t 2.85 1.0
NA NA f 8 5.0 5.703782474656201 3 1125 t 3 5.0 f 0.09 1.5
0.67 NA f 3 2.0 4.605170185988092 180 1125 t 0 NA f NA 1.0
1.0 1.0 f 4 2.0 4.762173934797756 2 30 t 78 4.96 f 1.13 1.0
1.0 0.78 f 2 1.0 4.31748811353631 1 10 t 4 4.75 f 0.42 1.0
1.0 0.96 t 6 3.0 4.394449154672439 2 1125 t 133 4.8 f 4.77 1.0
1.0 0.96 t 1 1.0 3.828641396489095 1 7 t 113 4.93 f 1.38 1.0
1.0 1.0 f 4 1.0 5.123963979403259 2 200 t 53 4.75 t 2.9 1.0
1.0 0.97 f 2 1.0 4.976733742420574 32 1125 t 0 NA f NA 1.0
1.0 0.93 t 4 2.0 5.056245805348308 2 1125 t 179 4.98 f 1.72 2.0
NA NA f 6 4.0 6.042632833682381 7 1125 t 0 NA f NA 3.5
1.0 1.0 t 8 4.0 5.375278407684165 2 365 t 26 5.0 t 2.13 2.0
1.0 1.0 t 2 1.0 4.343805421853684 2 730 t 66 4.96 t 2.26 2.0
0.92 0.99 f 3 2.0 4.787491742782046 2 32 t 37 4.66 t 3.04 1.0
1.0 0.97 t 6 4.0 5.043425116919247 2 28 t 73 4.97 f 4.11 1.0
1.0 0.97 t 4 1.0 4.976733742420574 2 365 t 29 5.0 f 4.55 1.0
1.0 0.79 t 4 2.0 5.220355825078324 2 730 t 20 4.95 f 2.58 1.0
1.0 0.95 t 3 1.0 4.700480365792417 4 45 t 37 4.89 f 1.74 1.0
1.0 0.99 f 5 2.0 4.584967478670572 2 1125 t 3 5.0 f 0.67 1.0
1.0 1.0 f 12 9.0 4.962844630259907 32 1125 t 274 4.71 f 3.09 1.0
1.0 1.0 t 2 1.0 3.7612001156935624 2 365 t 26 4.96 t 1.84 1.5
1.0 0.97 f 2 1.0 4.955827057601261 32 1125 t 0 NA f NA 1.0
0.99 0.99 f 2 1.0 4.762173934797756 2 1125 t 12 4.67 f 6.21 1.0
0.91 0.98 t 4 2.0 4.6443908991413725 1 365 t 57 4.88 t 4.94 1.0
1.0 0.97 f 2 1.0 4.3694478524670215 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.0943445622221 32 1125 t 7 4.71 t 0.23 1.0
0.0 0.5 f 4 2.0 5.298317366548036 4 365 t 1 5.0 f 0.23 1.0
1.0 0.97 f 4 2.0 4.787491742782046 32 1125 t 0 NA f NA 2.0
NA NA f 4 2.0 4.499809670330265 32 365 t 0 NA f NA 1.0
1.0 1.0 t 12 5.0 7.6004023345004 3 30 t 98 4.97 f 1.33 2.0
1.0 1.0 t 2 1.0 4.07753744390572 1 180 t 229 4.92 f 3.03 1.0
0.83 0.92 t 4 2.0 5.272999558563747 2 21 t 16 5.0 t 1.22 1.5
1.0 0.28 f 5 2.0 5.272999558563747 120 1125 t 1 5.0 f 0.01 1.5
1.0 0.97 t 4 3.0 4.787491742782046 2 1125 t 9 4.89 f 0.23 1.0
1.0 0.99 t 2 1.0 3.871201010907891 1 365 t 3 5.0 f 1.8 1.0
1.0 1.0 f 2 1.0 3.784189633918261 10 366 t 92 4.51 t 1.04 2.0
0.96 0.99 f 3 1.0 3.258096538021482 2 30 t 38 4.87 t 2.57 1.0
1.0 0.99 t 2 1.0 4.0943445622221 1 365 t 31 4.84 t 5.5 1.0
1.0 0.99 t 15 6.0 5.241747015059643 1 60 t 45 4.87 t 4.86 3.0
1.0 0.93 t 12 7.0 8.107418811719974 2 365 t 0 NA t NA 6.0
0.99 0.99 f 2 2.0 4.890349128221754 2 280 t 222 4.76 t 5.95 1.0
1.0 1.0 t 4 2.0 4.919980925828125 1 15 t 19 4.84 f 1.07 1.0
1.0 0.9 t 2 1.0 4.007333185232471 1 365 t 17 5.0 f 5.73 1.0
1.0 0.9 t 2 1.0 3.9889840465642745 1 365 t 45 4.87 f 5.97 1.0
1.0 1.0 f 4 2.0 5.204006687076795 2 365 t 30 4.61 t 1.82 1.0
1.0 0.77 t 1 1.0 3.784189633918261 32 1125 t 7 5.0 f 0.17 1.0
1.0 0.8 f 4 2.0 5.288267030694535 32 365 t 0 NA f NA 2.0
1.0 0.97 t 2 1.0 4.442651256490317 32 365 t 9 4.89 t 0.32 1.0
0.91 0.98 t 2 1.0 4.624972813284271 1 365 t 20 4.75 t 1.78 1.0
0.99 1.0 t 6 3.0 4.787491742782046 2 28 t 8 4.75 t 0.79 2.0
1.0 0.58 f 16 3.0 6.620073206530356 2 365 t 0 NA t NA 2.5
1.0 1.0 NA 1 1.0 4.007333185232471 32 365 t 5 5.0 t 0.38 1.0
1.0 0.79 f 10 4.0 5.0106352940962555 2 365 t 33 4.61 f 1.53 1.5
1.0 0.96 t 6 3.0 4.59511985013459 3 365 t 14 4.79 f 2.06 1.0
0.99 0.99 t 14 6.0 6.887552571664617 3 365 t 1 5.0 t 0.11 5.5
1.0 1.0 t 4 3.0 4.04305126783455 2 365 t 55 4.84 t 1.97 1.0
1.0 1.0 t 4 2.0 3.9512437185814275 32 360 t 91 4.87 t 1.03 1.0
0.9 0.99 f 2 2.0 4.23410650459726 2 1125 t 206 4.44 f 2.24 2.0
1.0 1.0 f 3 1.0 3.295836866004329 2 30 t 46 4.61 t 2.55 1.0
1.0 1.0 f 4 1.0 4.5217885770490405 2 1125 t 329 4.84 t 3.41 1.0
NA NA f 2 2.0 4.31748811353631 32 1125 t 5 5.0 f 0.09 2.0
1.0 1.0 f 1 2.0 4.248495242049359 2 365 t 11 4.45 t 0.55 1.0
1.0 0.97 t 9 4.0 4.919980925828125 3 28 t 58 4.86 f 1.14 1.5
1.0 1.0 f 2 1.0 4.605170185988092 2 30 t 19 5.0 f 1.29 1.5
1.0 0.72 f 2 1.0 2.772588722239781 32 1125 t 24 4.92 f 0.51 1.0
1.0 1.0 f 7 2.0 5.19295685089021 1 1 t 10 4.8 t 0.2 1.0
1.0 1.0 t 5 3.0 4.990432586778736 2 365 t 0 NA f NA 1.0
0.97 0.98 f 8 3.0 6.008813185442595 2 1124 t 6 4.67 t 2.09 3.0
NA NA f 1 1.0 5.043425116919247 32 365 t 0 NA t NA 1.0
NA NA f 4 2.0 4.844187086458591 3 15 t 67 4.94 f 2.2 1.0
1.0 0.89 t 8 4.0 5.298317366548036 2 60 t 39 4.87 f 4.48 1.5
1.0 0.99 t 2 2.0 4.442651256490317 32 160 t 38 4.74 f 1.18 1.0
1.0 0.78 t 8 4.0 5.0689042022202315 2 365 t 48 4.75 f 4.08 2.0
1.0 1.0 f 8 6.0 6.1092475827643655 2 300 t 11 5.0 f 0.59 3.0
1.0 0.99 t 2 1.0 3.367295829986474 1 28 t 442 4.78 f 4.57 2.5
1.0 0.97 f 2 1.0 4.852030263919617 32 1125 t 0 NA f NA 1.0
1.0 0.89 t 6 3.0 3.9512437185814275 1 90 t 46 4.72 f 4.35 2.0
1.0 1.0 f 4 2.0 4.276666119016055 1 365 t 119 4.66 t 3.11 1.0
1.0 0.97 f 2 1.0 4.875197323201151 32 1125 t 1 4.0 f 0.04 1.0
1.0 0.89 f 3 2.0 4.61512051684126 32 365 t 0 NA t NA 1.0
1.0 0.99 t 8 4.0 5.393627546352362 2 999 t 39 4.97 f 4.78 2.0
1.0 1.0 t 4 2.0 5.093750200806762 1 540 t 113 4.97 t 3.69 1.0
1.0 0.97 f 2 1.0 5.10594547390058 32 1125 t 0 NA f NA 1.0
1.0 0.99 t 4 2.0 4.174387269895637 1 120 t 718 4.86 f 7.99 1.0
1.0 0.75 f 3 1.0 4.736198448394496 32 400 t 191 4.92 f 1.78 2.0
1.0 1.0 f 2 1.0 3.295836866004329 32 730 t 0 NA t NA 1.0
0.81 0.98 f 6 2.0 5.351858133476067 2 299 t 37 4.89 t 1.9 2.0
1.0 1.0 f 2 1.0 4.0943445622221 30 30 t 5 5.0 t 0.09 1.0
NA 0.82 t 2 1.0 4.382026634673881 2 28 t 111 4.78 f 0.95 1.5
1.0 0.97 f 8 3.0 4.48863636973214 1 365 t 56 4.71 t 2.24 1.0
1.0 1.0 f 8 5.0 5.14166355650266 2 1125 t 78 4.55 f 1.18 1.0
NA NA f 1 1.0 5.19295685089021 32 1125 t 0 NA f NA 1.0
0.75 0.0 f 2 1.0 3.6375861597263857 32 1125 t 0 NA f NA 1.0
1.0 0.88 f 2 1.0 4.605170185988092 2 1125 t 5 5.0 t 1.1 1.0
1.0 0.58 t 4 1.0 4.672828834461906 32 1125 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.465908118654584 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 6 3.0 5.003946305945459 2 365 t 17 4.94 t 2.5 2.0
1.0 0.97 f 2 1.0 5.093750200806762 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 1.0 4.553876891600541 2 60 t 20 4.85 t 4.23 1.0
1.0 0.96 t 8 5.0 5.602118820879701 2 1125 t 75 4.91 f 1.81 2.0
1.0 0.88 f 4 2.0 4.532599493153256 2 365 t 38 4.58 f 1.76 1.0
